PC1,PC2,PC3,risk_level
0.27101116423713,0.34441269834482213,-0.19910823717456677,High
-0.5390716887986275,-0.3879904049847622,-0.10981445001416826,Low
0.1419105204396346,0.41602601700294906,-0.07581883076680418,Medium
0.15933076690646963,0.37392200842810286,-0.06296033880385837,Medium
0.0005090291731253416,0.5023421432601286,-0.011428003701222877,Low
0.031095386292781413,0.43612174469278686,0.2018722529810949,Low
-0.535789363023586,-0.37650211564964253,-0.019354167968421654,Low
-0.48133864308307894,-0.3758227747179902,-0.03259834180440763,Low
0.23082748611617965,0.3644250004354742,-0.09086615817791915,Medium
0.7432764951401742,0.0804132417593103,-0.2878207340127632,Medium
1.6952233311265725,-0.6046644374312715,-0.15832786469187266,High
-0.5868018298646719,-0.3463957053663733,0.07805255726727478,Low
1.9407421138412329,-0.9237039269033848,-0.1772323073350599,High
0.08344678850169573,0.43875395542251094,-0.10897756632306616,Medium
-0.5465490221033714,-0.34306993581699896,0.018647317280667042,Low
-0.10511405750789188,-0.784488796547545,0.7229764382168831,Low
0.23754011197902458,0.3938351472724293,-0.3308682191761957,High
-0.6469779271386573,-0.28351867336298575,-0.0663906254348881,Low
0.23746082659122436,0.4107123411457557,-0.05966704475029108,Low
2.17062166179172,-0.9585673499913798,-0.3866171119314099,High
-0.4705909779746904,-0.3914976347288459,-0.1446986936184754,Medium
-0.517398418918348,-0.363855855433903,0.006521910905830097,Low
-0.5826627711813087,-0.31392288518895484,-0.029784506976618108,Low
-0.4587790172022994,-0.4331807307486816,0.022866003035839577,Low
-0.6357014862325423,-0.25314520678760244,-0.13420354526529532,Low
-0.05467587614733005,0.5095877866396393,0.09289222366317651,Low
0.021235854322787184,0.48232837220542213,0.06082995066411001,Low
-0.42996839696230826,-0.3624768900886356,-0.4070109268894076,High
-0.6187507134429532,-0.33541810143277406,0.012471637837505267,Low
0.60049876301236,-0.025933865086345154,0.6704913267950887,Medium
1.3922113632945783,-0.4045810589448184,0.17344998687021673,High
-0.559578977807303,-0.3414074957707207,-0.005264130202096762,Low
1.6878906833630738,-0.704845098367798,0.11696874013620534,High
-0.5847344113966143,-0.34740129971135725,-0.09420356962476809,Low
0.22172822674364123,0.38478760013916924,-0.1183032705983971,Low
0.23744827359970033,0.3647868974223405,-0.23794808323402397,High
1.855422519652502,-0.7117996964837058,-0.16082051930737995,High
0.1104048702381879,0.3969827255064914,0.10505383598189555,Low
0.044307604017009616,0.4927108422638441,-0.00610057753575366,Low
1.8543164903719782,-0.8763566807139803,-0.21424288805655167,High
-0.0002509486969943797,0.48392826080724005,0.17786960190749979,Low
0.20926743944521775,0.3599197867859889,0.03277821518157853,Low
0.8224947573462631,-0.12247208628258233,0.5115806503048915,High
-0.6430487811666928,-0.27154102617228837,-0.052626895680887714,Low
0.11131239381907143,0.43521078493519183,-0.11478441403571976,Medium
-0.08220435422059447,0.5456967181856768,0.04136926384578776,Low
0.6757881533968888,0.08619806822838161,-0.29228105327920767,Medium
0.08736932374875406,0.4556951591675623,0.09423640601339567,Low
-0.5318703672634141,-0.39386913166413706,0.04589795672471797,Low
-0.022294819243929564,0.5009888667602455,0.1316061583168726,Low
-0.5603242548506235,-0.39916788930432134,-0.09381678164742047,Low
-0.2616508133174767,-0.49686493910562757,-0.40897708598683297,High
-0.6706068844335253,-0.30304652762999534,-0.02880011916316827,Low
0.041877240085728795,-0.8688326028334029,0.5854971418888923,Medium
0.12001238971675054,0.4484179911314786,-0.26069406106747844,Medium
0.036726334920934356,0.45412691398699356,0.14199693437013827,Low
0.5104407497735164,0.02766260743108112,0.8443614116981908,Low
-0.5677870230990663,-0.34610698141541474,-0.017361142045645483,Low
-0.48881839634150315,-0.361712648120355,-0.10864796589470446,Low
-0.6498269201325828,-0.28466349931393586,0.01675232214282074,Low
-0.5613698413848567,-0.3385221415961651,-0.04432529039337907,Low
-0.5200135399301694,-0.3823813598085882,0.09850788226478807,Low
2.0150043144798007,-0.9019568911699394,-0.3398720311657957,High
-0.19776775676906513,-0.7455183239560949,0.8345435454889765,Low
0.10023194129618213,0.460871011514013,-0.1300471749932017,Low
-0.5916806664984096,-0.3139048017307502,0.017084687324495085,Low
0.2705534069022012,0.3583834332893746,-0.28144994858107103,High
0.110766716122635,0.4063579064917905,0.016429782704836082,Medium
0.06043351802027647,0.5150124859207234,-0.09134885044718272,Low
-0.5261110799017407,-0.38762706791383944,0.022953639898792344,Medium
-0.08443051546939168,-0.7950126028972845,0.7061536828609983,Low
0.6558682637744482,0.13223684076781722,-0.8367189319114785,High
0.10355025413953312,0.42549445000918973,0.0724542002243489,Low
-0.4648479758348214,-0.40853234583061226,-0.2525385494744061,Low
-0.5242326393610538,-0.34485066109710205,-0.01677397078420667,Low
-0.5882436107621365,-0.31569849471204253,-0.005664826529103939,Low
0.04658002793694782,0.4642770415122043,-0.0016371269714908765,Low
0.3065574457111424,0.3447558166151551,-0.14792055668125936,Medium
0.4645434902240493,0.03058707563523938,0.870204459265852,Medium
-0.5425895776177778,-0.34418427690690717,-0.09247984637066076,Low
0.1674073520219389,0.37198988322078985,-0.013996098596199102,Medium
-0.508344108628458,-0.338638386519599,-0.2820638917176479,Medium
-0.6185380193828895,-0.32474208872452537,-0.0584936419492465,Low
0.07299536738031742,0.44398858049427503,0.060504134231276874,Low
0.34367649341458406,0.2928839846351367,-0.11776982603109049,Medium
-0.5576748447090678,-0.3553215786251596,-0.0012180393383414145,Low
0.05177691090651676,0.47435464175662345,0.06595276331038658,Low
-0.5904705036134422,-0.31751303992841357,0.029904377694307982,Low
0.28711711019901653,0.3957252253471263,-0.3100112869572572,Medium
0.08451605867261824,0.4212374610726767,0.08581660357152476,Low
-0.5399245816981197,-0.37005864567214003,0.04836084520099326,Low
-0.011924229795179597,0.49575817511712605,0.0489739453930641,Low
-0.6319679669275714,-0.3266638525218557,-0.015596398127823985,Low
0.10581443149564596,0.4515606696578597,0.06268428886483918,Low
0.3002701676950277,0.34420621035344123,-0.29468130825712585,High
0.26193013434691204,0.3717038680658463,-0.13349459910951772,Medium
1.6431881169176588,-0.6358195971879033,0.04384214697080835,High
-0.03027120540610362,0.5119473437769171,0.12078577416868541,Low
0.06987017582183375,0.4477166093622217,0.07486815969556271,Medium
0.10277512471412786,0.4583103120149481,-0.041038509150105484,Medium
0.20765528092392505,0.35277878635397963,-0.07440364588017512,Medium
-0.5540826739693436,-0.32766122061088676,-0.06877878071267102,Low
0.20754180282100498,0.4122654691246742,-0.17810950665903885,Medium
0.3068938921954394,0.2959866071221705,-0.09397258880002168,High
0.31927898554464296,0.31521570107309305,-0.082275471483023,Medium
-0.36899702050585137,-0.4152771263277273,-0.35785682707344946,High
2.086988966684123,-0.9441451205040438,-0.4105578759647479,High
0.36827102074548557,0.3064630613492864,-0.1728079086093541,Medium
-0.5273225634269252,-0.3248051270500578,-0.1080189828017572,Medium
0.3513400640603995,0.3136028306746525,-0.1431576522113596,Medium
1.7425807479294917,-0.6345411606009748,-0.04413029079472297,High
-0.5397164635320633,-0.4118234780117303,0.030821271024015384,Low
-0.34338587008070687,-0.4575423889515329,-0.4509931701808112,Medium
1.7782034451431465,-0.546094007355495,-1.2331608854649412,High
-0.5371039481075901,-0.39757807798188405,0.008120641918787308,Low
1.4850201975064918,-0.41582576068990845,-1.0915775813281268,High
-0.6289297997671256,-0.31229998627763655,-0.01693598719066358,Low
0.22231364124334185,0.3639571459382226,-0.028967001905955803,Low
1.8076944583470158,-0.7780540769023877,0.05205480051411204,High
0.23713490017740146,0.3384881590328891,-0.1542885348857599,High
-0.016065187424849803,-0.8143712077329125,0.7302806590930875,Low
0.3291030257338188,0.38478706598188495,-0.4079253470532146,Medium
0.38367635224063656,0.06335284202495212,1.000352911357343,Low
-0.5141529016978469,-0.34355711176250164,-0.0960704773414966,Low
0.2629417904046414,0.3782456048276407,-0.2893735322891597,High
0.06668642568622335,0.500423144968042,-0.04914021502331928,Low
0.004963618045843554,0.4798794309822362,0.0779004213765464,Low
2.1524948080542448,-0.9711464719343644,-0.30776632834918116,High
-0.3711275324320506,-0.4331178488840757,-0.3317647622339036,High
-0.010910117433446664,-0.804570489935356,0.6824753222950843,Low
-0.5757580230196966,-0.2837662217013669,-0.20367851800340364,Low
0.2635624975022035,0.33445355743502075,-0.17826252703891865,High
-0.09578145717026781,0.5485396292175065,0.06094865728939525,Low
0.2882604285769865,0.35006033257973124,-0.15931544688141125,Medium
0.24744251955701135,0.35511648499411397,-0.09730471560617415,Medium
-0.616939666628923,-0.30702016748202793,-0.03512452330019,Low
0.07972712685087313,0.5090356872220617,-0.12384957475611397,Low
-0.020110944245966933,0.4754674145342237,0.13582439637790444,Low
1.9070016348998255,-0.80913298964218,-0.3740327402920225,High
-0.6137633131635304,-0.3767882569888329,0.04494825802146751,Low
-0.3974240550641779,-0.44733575061008024,-0.053674807513932804,Low
0.1857061086623334,0.4301300746553919,-0.19469779543256027,Medium
1.6738662097470802,-0.6905089019477989,0.05824960827049158,High
0.14231193600623526,0.42606224225378475,0.10640659842794042,Low
0.04218692073092195,0.5125430027109662,-0.06580796779504641,Low
-0.5085249406475024,-0.37029016375151924,-0.0120115798075201,Low
-0.5401108137765294,-0.31720173499375864,-0.13114963668458934,Low
-0.5787952507480223,-0.3261749929952068,0.01861553113350356,Low
-0.5749052354552853,-0.32117599405508596,0.0283962660326591,Low
1.7265027064572982,-0.7853934894360382,-0.2651277857581862,High
-0.6752235212570319,-0.2514018822325603,0.031224360377331284,Low
0.1786139151205659,0.40659742426275347,-0.05765262736860974,Low
-0.04722903853390098,0.5255752546534042,0.00678807025991135,Low
0.044701395066874094,0.5026181571585547,-0.0428874766664494,Low
1.3666944325945793,-0.4579961231941793,0.41539715508205477,High
1.0842896675090536,-0.3629055641522338,0.7409584218661438,Medium
0.14809291221762566,0.39635049310601445,0.028956853383184544,Low
-0.5231562891724729,-0.36624169466692835,0.036632880506474785,Low
-0.649706675674889,-0.2463593218697454,-0.10417734516978688,Low
0.048294466338110076,0.46305200275506886,-0.015048816128362563,Low
0.1250573922645638,0.40713161679125587,0.11189201934397308,Low
0.01884797667343563,0.4895976729136502,-0.042372381754365585,Low
-0.5204338375788409,-0.34058722761653737,-0.0956942692295635,Low
-0.584161898068453,-0.33111998097321815,0.03915380954661102,Low
-0.5358619575043182,-0.3497952734278674,0.030653614620943404,Low
-0.6487158260497201,-0.2891710595904926,0.037524439862580417,Low
0.31660055373631446,0.35314976817563826,-0.3129535979730121,High
-0.4934245624762431,-0.403616588797262,0.030354848421387137,Low
0.6843877988974707,-0.049996237858627446,0.6173787468332926,Medium
-0.6066104875705478,-0.34316952282807967,0.12354621793845905,Low
-0.5595895168649724,-0.32873145700468565,-0.020735572524986423,Low
0.11502593218715651,0.46946213039133944,-0.0715287839106751,Low
1.996730246622681,-0.8554673953644896,-0.2124350098498966,High
-0.5384485087575664,-0.36170260340628824,-0.05921475741366766,Low
-0.4538072029027732,-0.4010419924012416,-0.057651209891456584,Low
0.3098484880702843,0.3066792492101491,-0.06496517223866999,Medium
-0.558641689189517,-0.3489978045773048,0.05617752316363761,Medium
-0.5958902137221347,-0.2869727284180562,-0.1745065146870412,Low
-0.3502726123130119,-0.4714376103379254,-0.16964332428366385,Medium
-0.5821399008203557,-0.29504380135339714,-0.16318332108780043,Low
0.37786001959077486,0.315199887288595,-0.24059899847804753,Medium
-0.6209244031875457,-0.32188562362343087,0.04381359669139434,Low
0.1371731565905161,-0.9096472716720946,0.46022013381551163,Medium
0.6681121997695296,-0.09220090601153741,0.771091779475088,Medium
0.32516670213552934,0.3021319566075679,-0.20419287866367616,High
0.035936617489233325,0.46334060516672626,0.1210640848492952,Low
-0.4132427175810561,-0.44059533041598503,-0.16812350461602005,Low
1.9831248990993624,-0.8767072611622182,-0.316687048285329,High
0.13602415133935675,0.3895591541798974,-0.09117288110411653,Medium
0.49934286082756596,0.022903494164193072,0.9030182668600488,Low
0.224158192266534,0.3935135373872738,-0.1079794598387187,Low
0.00121901072601871,0.4570403446460304,0.18864846603446983,Low
0.1429112796945271,0.41254306236299076,0.10392975320334696,Low
-0.45775677963717265,-0.38581064199870996,-0.11554371958665444,Low
-0.5693851098438026,-0.3586903450064782,0.08330455423147676,Low
-0.5118987242613459,-0.35590512426816046,-0.16689662833549357,Medium
-0.6073470468406965,-0.3003886825873211,-0.015123860630601338,Low
-0.5915459224558792,-0.31742455816793963,-0.12248197390132615,Low
-0.5462091447537498,-0.3397600296516441,-0.003967882838601111,Low
0.039814400037092246,0.44744796110128415,0.15546293125026633,Low
-0.5798363459886913,-0.32393118452433406,0.07714356461287558,Low
-0.15976246478005876,-0.7538913764969774,0.8051766471437698,Medium
-0.5811491764594996,-0.31555851424587156,-0.013226245896446276,Low
-0.0018987379552170003,0.4564090942704194,0.19421485115209902,Low
-0.5920879174663825,-0.31556223687195895,-0.14292554350354628,Low
-0.5490844345790757,-0.33348982338149485,-0.08494126224324877,Low
0.09837161162030889,0.4354669532179595,0.08156406905892088,Low
-0.48860788563899465,-0.39383980303412996,-0.03326235363963609,Medium
-0.5498491836124734,-0.3459663628431533,-0.06799103232790496,Low
0.030753291469183763,0.4801486526233826,0.11462435211190569,Low
0.19059116742707383,0.44593025752027504,-0.2337629619795148,Low
0.22894004184060257,0.3846667850300185,-0.1858912985754756,Medium
0.02941454661656223,0.4513182687997922,0.17171256374761923,Low
-0.5768087625038865,-0.3406213490820471,0.022901330672277398,Low
0.12465962181437551,0.41875081825380356,0.04781505475509157,Low
-0.600137976903004,-0.31750790235366433,0.005565626907527321,Low
1.4679649676244562,-0.5718898699660786,0.08220259621809989,High
-0.6474285808994822,-0.27711858512772514,0.01681373814029774,Low
0.0880743911634419,0.42573927349656826,0.12658325435314755,Low
-0.5205178070896407,-0.4034143777435245,-0.09041877444244176,Low
0.1950904173273592,0.4087180431862486,-0.007384398613503207,Low
-0.09781080104183959,0.5255934315980229,0.13306441091177523,Low
0.02638507107615251,0.5386942421544033,-0.05140582912404895,Low
0.06869572807477287,0.4304105841090572,0.14185253778966167,Low
0.26338327706498454,0.3956794373836586,-0.2545534410753329,Medium
-0.5762330018058366,-0.3660367963608312,-0.10134307689741467,Low
0.10082212841570914,0.42823182352277134,0.060224764032982214,Low
-0.005809600252995872,0.4839415395051062,0.03860306080322223,Low
0.013594123823038262,0.44826789178856485,0.21485651739241063,Low
0.2578715807699945,0.35637819037723584,-0.13177067459644898,Medium
-0.6158638785203333,-0.3329455347478445,0.10945422675480532,Low
2.0167606507290845,-0.8958775251487726,-0.18189064526095144,High
-0.3134046168898702,-0.5035233286113976,-0.24590452563922482,High
0.11113394810614086,0.4492698930235759,0.12335472936599023,Low
-0.5880622823929107,-0.3384773573615729,-0.04453232024900941,Low
-0.5306097064853001,-0.36360905988871106,-0.03842146815565417,Low
1.500216909885429,-0.4833592098517598,-1.0695536992028116,High
-0.4091992591736114,-0.4397270326701292,-0.18890549798827372,Medium
-0.5499354604055923,-0.3047089669181644,-0.14514366013639382,Low
0.05952980353798071,0.496748209278146,-0.0614015047972607,Low
-0.06477465714003744,0.5374088651157586,-0.010953029018449745,Low
0.14731905873759754,0.38900473801487667,0.08502448588133449,Low
0.2048963627547964,0.3965449145267661,-0.2516327192048743,Medium
-0.19494469230091435,-0.7376591155088127,0.8621138096529781,Low
1.1502415012497826,-0.37444849865519253,0.4953708451127701,Medium
1.8523238688955288,-0.7338578888341053,-0.165482231514398,High
0.060180823617896506,0.4741869867598558,-0.050028050153133496,Low
0.10946941897900264,0.4274245309970214,0.2034461572365276,Low
0.2067401739408803,0.3756549988233564,-0.16744227686274438,Medium
-0.6095734564084028,-0.28947637657745245,-0.007056873205357417,Low
0.2697138974228841,0.3429093729531706,-0.20126105796010435,Medium
-0.5731259364371004,-0.3307721490195094,0.021495398235105323,Low
-0.54109839666878,-0.3557162383114406,0.08225703840819415,Medium
-0.4662627773058437,-0.41049927681524895,0.0016598537268417424,Low
-0.4453094081281113,-0.44353214741348734,-0.22002648543789124,Medium
-0.6231561569415216,-0.27512647989203737,-0.06294450794177109,Low
-0.6439083251025098,-0.3013519726795213,-0.011656061657599526,Low
-0.5016358197971778,-0.37722687853327186,-0.1158083785772884,Low
-0.5904234075074966,-0.3367493344751573,-0.14392233185785766,Low
-0.5159469460650581,-0.34558437386190977,-0.19552764965642006,Medium
0.06803593041587297,0.4455506843991418,0.07785383040204952,Low
0.2539511789944716,0.3609263080043462,-0.2104934759129665,Medium
-0.36002404968298285,-0.4312818668386443,-0.271840803152149,Medium
-0.544029121797575,-0.3331913250028469,-0.14267682077707408,Low
0.039028545265132386,0.47710385577714776,0.053084911738641216,Low
0.9413323843835617,-0.0212741370720968,-0.5133168177979079,High
-0.03713962167309387,-0.67255394424846,-0.6048667186607526,High
0.23954579042906776,0.34874138423926937,-0.008086674081830059,Medium
-0.5275771276027734,-0.31212366287190474,-0.30554666911265366,Medium
-0.6135529828105096,-0.2873768852065556,-0.020676636526933134,Low
-0.6234221666144538,-0.2682820716036752,-0.14156752936097466,Low
-0.6542163536789867,-0.27360439964668226,-0.021387064735369388,Low
-0.5870861500799005,-0.3551095120978795,-0.05544709233418746,Low
0.24661772294562279,0.40840112431092046,-0.312909358106102,Medium
-0.599533414717423,-0.30566137969403756,-0.11337626115214458,Low
1.9755829180549382,-0.8456293371683186,-0.42136196877725385,High
-0.04394777460743504,0.4918994004564269,0.15918297824603167,Low
0.24356636259260978,0.4090774304093806,-0.05693467396238178,Low
-0.5882817949884585,-0.31200674248594606,-0.09251607912811363,Low
0.028860310227917796,0.46273619015972145,0.12058254021862513,Low
1.3153440918542187,-0.45096232982707557,0.46087376965953664,High
-0.6142297920332946,-0.28774541025619715,-0.02292543751240217,Low
0.5286717735259012,0.002742153954280069,0.8695518425077224,Low
0.27294364382455394,0.3494875674936443,-0.05546500163413526,Medium
-0.5497785585554767,-0.3051486798856796,-0.18475331218718682,Low
-0.4932151495716573,-0.38581306968472917,0.018993284598171012,Low
0.29695703022806774,0.3287955304916936,-0.15277277043188398,Medium
-0.4568821090812695,-0.36380164487180455,-0.30826446682137293,Medium
-0.5187885744659408,-0.3544443806990061,0.022127144604753735,Low
-0.05165762891960046,-0.807237392194814,0.6074883852011693,Low
0.2751889727364909,0.39264615854064566,-0.30369966253916386,Medium
-0.48755875681964156,-0.373719614321896,-0.2220582156834316,Medium
0.09760824035418891,0.4215338980223923,0.0966731082853397,Low
0.2336977005474815,0.35689464350091515,-0.1619164165172698,Medium
0.01432566613758357,0.46325825247569896,0.17680882362031058,Medium
0.17064058876803423,0.392393055879364,-0.03874178685029736,Low
-0.008061238121424119,0.4673187881008485,0.1873020980932799,Medium
-0.06097517696211546,0.5501433702757971,0.036450707559437356,Low
0.12064307246726491,0.4144308624552382,0.14428939781954275,Low
-0.5683398855172901,-0.35255225324979866,0.09146825238193163,Low
0.16251666430854794,0.46425034327677206,0.005068034789989573,Low
0.06196599472720982,0.4522022094412004,0.03417498596888491,Low
0.1057907251724286,0.49073750212899747,-0.16913590331504091,Low
-0.6035635205798999,-0.3083297206894711,0.08472287045069898,Low
0.2541452629718003,0.3885882609401532,-0.09171514042465195,Low
1.4131311501405512,-0.4090545702261024,-0.9975103295834453,High
-0.3349718056818078,-0.474805619095607,-0.17447887918579463,Medium
0.11332910925407058,0.46504788015504916,0.02517910519294031,Low
-0.5401744881921657,-0.3566297472413946,0.041007495977359365,Medium
-0.5022695925761101,-0.3385227373637938,-0.239824112599702,Low
-0.5628693413498481,-0.3504138156457616,-0.008965199659470569,Low
0.10753153973224461,0.4518651656041278,-0.00980069107977416,Low
0.11139530933231323,0.4428137946717078,0.038387443929752796,Low
-0.4850635949123624,-0.39258571644704354,-0.18354957807103772,Low
0.01591787095914643,0.4887858310786525,0.13115107754981192,Low
1.4203940754683788,-0.46784015175627597,0.37167130057106135,High
-0.6495255951112153,-0.27841268164218413,-0.021159167712081317,Low
1.526876129705269,-0.48536529540880796,0.28970987425432126,High
0.3575978980717398,0.0881747383283798,0.9554771816079135,Low
-0.28953814220946894,-0.4959458994706259,-0.1653713468615381,Medium
0.02015938095247294,0.5153713251144707,0.014682643361981107,Low
0.06911576573175526,0.42394997728452566,0.13953340229979116,Low
0.22287943221714657,0.3986528690270891,-0.22804778966628236,Medium
0.09408466527358567,0.4335057270775241,0.05674806416320555,Low
-0.551398161916256,-0.35451513235381604,-0.04338723900232294,Low
-0.5059704658593904,-0.3851135148612133,-0.11098262953531851,Low
-0.6114833643364644,-0.28995233922642166,-0.05941047461728599,Low
-0.5713375784615639,-0.3207763553182724,-0.10843888114480374,Low
-0.6111675289886234,-0.28950628860796346,-0.09277694263973221,Low
-0.013727504717042427,0.5098671348374826,0.04011445196509322,Low
0.2547520038722082,0.35868597950239034,-0.23133322835236048,High
0.07434159898029968,0.48053055603913386,-0.048615774342952556,Low
0.12097819336547866,0.42196494529236606,0.060541845153212204,Low
0.06354639415300145,0.4208472055096443,0.18187491221963836,Low
0.03836085391401012,0.49033497004105187,0.040047587564672305,Low
0.31853882459017313,0.3405192173688033,-0.14168575384691623,Medium
-0.0027866915657686064,0.48283430270835037,0.18455820508907217,Low
-0.5341671409913439,-0.36863849763558754,-0.0151226911945333,Low
-0.46448556808920255,-0.4086266775349673,-0.1545068140804834,Low
0.032591711156885084,0.4417738141551075,0.1379444174268083,Low
-0.5729305152826268,-0.34138414103193415,0.010630081120062362,Low
0.03668625740908249,0.488390441149546,-0.056919017109741676,Low
0.46617746962289175,0.25514101882431817,-0.2865718712011379,High
0.05559283086585831,0.450622427063618,0.15261662790416064,Medium
1.8352922826160707,-0.709347190128666,0.02509416605731829,High
-0.6158668050380949,-0.29691963410538824,0.018790434953858237,Low
1.5369015855255659,-0.44192189395237763,0.21117091758734685,High
0.023388597366275632,0.46285581589586033,0.03436109433159246,Low
0.13594890908512536,0.4148739369936011,0.13657524308018876,Low
-0.09551098528311852,-0.7858107632615664,0.8042543975035077,Low
0.29857212874490147,0.37702275698855126,-0.2873120813728202,Medium
-0.6525573329746184,-0.2822741546343832,-0.022624202872901067,Low
0.04944820461622762,0.45779010634601025,0.11626518058134239,Low
-0.5572611044020249,-0.3917102979187991,-0.007309380422778233,Low
0.0666413467938044,0.449384237863955,0.01903824385280628,Low
0.058015874491434916,0.4083199563968938,0.2942700095217109,Low
-0.06561134392250434,0.5469029275315739,0.01889168834737398,Low
0.05589387525705075,0.43714073306291346,0.1648952031266966,Low
-0.09947982445494608,-0.6255303322104291,-0.708930698009164,High
0.39730908443922575,0.06331606780975979,0.976405768442016,Low
-0.10687404903002151,-0.7894806974162049,0.7502584567224613,Medium
-0.6296514071953866,-0.287315782905003,-0.010968866584482817,Low
-0.3798746397632757,-0.4114342026463458,-0.2984820172919695,High
-0.5806887749247605,-0.33128148410980013,0.07381740315233193,Low
-0.5213371782803344,-0.3689973867850069,-0.14052021229844983,Low
1.7158673251982741,-0.7749267118604504,-0.22429982553036254,High
-0.6651372456009648,-0.279699831881338,0.08256670661777837,Low
0.3862211753285172,0.33854509689506507,-0.4588055390879636,High
0.06323201004359691,0.46121587554928356,0.06098839456968019,Low
-0.5209132723096398,-0.38521941707549195,-0.2295283827197194,Low
0.22529067386498625,0.3856406095762276,-0.20162006909541136,Medium
-0.46362587195153543,-0.4207717702559424,-0.022242439464199015,Low
-0.07394575675718162,0.5412913852104358,0.03315715969509625,Medium
0.16500919185049412,0.41492870800944703,0.111257455705012,Low
0.047484151612317005,0.4605711350066276,-0.024545291926747204,Low
-0.594922277902844,-0.2894754689539854,-0.009931078932925885,Low
0.2542579181279043,0.34673141268589724,-0.1124086423043697,Medium
0.21704269893039163,0.373128484638267,-0.12168864161516879,Medium
-0.005680151681495271,0.477082687810645,0.19163889358209463,Low
-0.4593790814299478,-0.411529177196283,-0.03715790698790239,Low
-0.6550610283639476,-0.27348314878622215,0.031079366897461325,Low
-0.6153788034323654,-0.28754368520364804,-0.03692191732642669,Low
0.057032437595926466,0.47449512837080643,-0.0936440602394856,Low
-0.04546864157622488,0.5204124739632342,0.05514773170643361,Low
-0.10173937245870246,-0.7883006823593585,0.9226658522574298,Low
-0.5609121668767062,-0.34248389471440743,0.08518309754428333,Low
-0.68022932242169,-0.24858500411538276,-0.02267534997995352,Low
-0.03468783280188953,0.5225720357624611,0.020850579751847675,Low
-0.514144021328826,-0.3707359234417318,-0.04986503048546767,Medium
-0.5128147625695455,-0.3663969173442136,-0.03681400985071798,Low
0.07864917097042673,0.4301567678928133,0.0678491218877374,Low
0.08911196604513477,0.46552109117698537,0.028844350247468786,Low
0.04138775347580981,0.4689984010204614,0.08753630195243312,Low
-0.588948791225578,-0.34778503116084514,0.024802663384708545,Low
0.24759113430587087,0.3945374078787247,-0.17479560527109395,Medium
-0.7226090930137975,-0.24496012888855767,-0.08237008526526426,Low
0.08357135494151285,0.4804816299273692,0.048491048693689476,Low
-0.0697405100071603,0.5411888379425632,0.06812792775315202,Low
0.007916231428574783,0.48062166969440157,0.12228389624888358,Low
1.625323755274841,-0.7431079414154834,-0.09484573639179383,High
-0.5926117359781807,-0.31383619568271404,0.08735152162512794,Low
0.09960321310787557,0.42757930244383335,-0.014749865641243531,Low
0.31118198953584464,0.3139922950340864,-0.15307713358138153,High
-0.4593590728413508,-0.3915312637227859,-0.13221615568080816,Medium
0.02228130001107631,0.466791260824048,0.15208580344673406,Low
0.0038899832481123497,0.46399391361640063,0.15582888512705506,Low
0.5255678774558245,0.002277065198563022,0.844090364089592,Low
-0.3945674604079871,-0.40376710454274656,-0.3920699835509415,High
-0.5146188571274156,-0.3720065448471837,-0.016741498482447548,Low
0.015246716348303824,0.4993131039490549,-0.007624885413203275,Low
0.0010510962426875659,0.469478458900641,0.18997575448299175,Low
0.007686414756938098,0.5053638392801306,-0.0059561375616309364,Low
-0.6329306488857477,-0.27920373544943805,0.0160183381203729,Low
-0.5708288831081841,-0.33415199250180383,-0.052988181292118186,Medium
-0.5187806911952277,-0.36390227780531637,0.0197278219346797,Low
0.17428615078372156,0.4141659080270741,0.06432667024703048,Low
-0.665168983154036,-0.2674621194364827,-0.0498664880922742,Low
0.11872286006660315,0.43637517533258197,0.08230975213153369,Low
-0.024164466387792016,0.5121266151982502,0.052339233444160804,Low
0.20331492340703827,0.4264324584049535,-0.2234826986085548,Medium
0.10626103340890347,0.42170610212571147,-0.042453377348924154,Medium
0.3148113468341628,0.36334922364811795,-0.2856497071481275,High
0.5047978746004558,0.004217361933430752,0.9409975193265521,Low
0.17061664932847487,0.40188702436686674,-0.039221454358109614,Medium
-0.023933564253652395,0.5106226091515594,0.0233991471115082,Low
-0.5188320674570881,-0.35381621532488344,-0.15994778534908458,Low
-0.5618651424984494,-0.3516520547795473,0.08687033775515024,Low
-0.1682947163879775,-0.7343867049013867,0.8336541182919555,Low
-0.6542167615643026,-0.281453353207889,-0.11335231952819907,Medium
-0.6538063141155448,-0.27197107203594156,-0.10899352671194007,Low
2.1624420929453,-1.002074931052518,-0.45224555895104457,High
0.12083464144877443,0.42076940257879647,0.020442509982792623,Low
-0.560482619986273,-0.32066064116403675,-0.057968394965131564,Low
0.08605778060267916,0.4206043427827739,0.10978834981291186,Medium
0.004091202191389809,0.5115225913688707,-0.14568287259501048,Low
0.081262434545193,0.4452370999508747,0.031837872733599615,Low
0.23988573042240857,0.369194866931843,-0.1306807306640038,Medium
0.9427691586649831,-0.2543303857928381,0.6423716812769985,Medium
-0.5000431077942122,-0.3298957595284622,-0.24848294567713342,Medium
0.057076269897375465,0.44283597684502507,0.10686682840689421,Low
-0.5635981557234879,-0.30625900433890596,-0.16065869577176012,Low
-0.5571669214064633,-0.34472668044972254,0.010065282894419658,Low
-0.061540329336298105,0.5318064137767109,0.06399752855249596,Low
0.0466073122941828,0.4673615540400874,0.023726787411412098,Low
